WKT;OBJECTID_1;Join_Count;TARGET_FID;OBJECTID_2;Join_Cou_1;TARGET_F_1;Join_Cou_2;TARGET_F_2;ScoutID;Datum;Adresse;Postleitza;Ort;Stadtteil;Kaltmiete;Wohnflaech;Grundstuec;Nutzflaech;Zimmer;Schlafzimm;Badezimmer;Gaeste_WC;Haustyp;Etagenanza;Garage_Ste;Anzahl_Gar;Balkon_Ter;Keller;Aufzug;Einbaukuec;Barrierefr;Baujahr;Letzte_Mod;Objektzust;Qualitaet;Heizungsar;Befeuerung;PLZ;Add_;addrtype;addrlocat;OBJECTID;STVdayPege;Ortsname;Adresse_Ge;Email_Kont;Typ;Bemerkung;SCHIsopha;SCHIsophp;SCHfarbwer;esri_oid;SCHanight;SCHpnight;SCHfnight;l_datum;esri_oid_1
"POINT (417110.4798 5671089.7696)";139;0;138;139;0;138;0;139;"77066622";15.09.2014;Haselweg 4;"1458";Ottendorf Okrilla;Bautzen;"950,00";"142,00";"588,00";;"4,0";"3,0";"1,0";"1,0";Einfamilienhaus freistehend;"1,0";Carport;"1,0";;;;Ja;;"2005.0";;Neuwertig;Normal;Zentralheizung;;"01458";01458 Ottendorf Okrilla;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (406712.072 5675997.8389)";140;0;139;140;0;139;0;140;"76992252";15.09.2014;An Weiden 5;"1561";Ebersbach;Meissen;"800,00";"125,00";"380,00";;"4,0";;"1,0";;Doppelhaushaelfte;"1,0";Carport;"2,0";;;;;;"2014.0";;Erstbezug;Normal;Fussbodenheizung;;"01561";01561 Ebersbach;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (407608.2107 5664693.7467)";141;0;140;141;0;140;0;141;"77001206";15.09.2014;August Bebel Str. 32;"1468";Moritzburg;Meissen;"1280,00";"160,00";"500,00";"160,00";"5,0";"3,0";"1,0";"1,0";Reiheneckhaus;"3,0";Garage;"1,0";;;;;;"2008.0";"2008.0";Nach Vereinbarung;Gehoben;Holz Pelletheizung;;"01468";01468 Moritzburg;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (417331.2826 5671214.1282)";142;0;141;142;0;141;0;142;"77121952";15.09.2014;Buchenstr. 11e;"1458";Ottendorf Okrilla;Bautzen;"750,00";"120,00";"0,00";;"5,0";"4,0";;"1,0";;;Carport;;;;;;;;;Vollstaendig renoviert;Normal;;;"01458";01458 Ottendorf Okrilla;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (397756.9739 5665713.223)";143;0;142;143;0;142;0;143;"77092199";15.09.2014;Dresdner Str. 258;"1640";Coswig;Meissen;"762,00";"127,00";"628,00";"140,00";"7,0";"4,0";"1,0";"1,0";Einfamilienhaus freistehend;"2,0";Garage;"1,0";;Ja;;Ja;;"1852.0";"2014.0";;Normal;Zentralheizung;;"01640";01640 Coswig;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (406745.2881 5654613.1789)";144;0;143;144;0;143;0;144;"52365286";16.09.2014;Geyersgraben 24;"1169";Dresden;Nausslitz;"1000,00";"132,00";"220,00";"190,00";"4,0";"3,0";"2,0";;Einfamilienhaus freistehend;"3,0";Garage;"1,0";;;;;;"2006.0";;Neuwertig;Gehoben;Zentralheizung;;"01169";01169 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408331.0233 5662437.1159)";145;0;144;145;0;144;0;145;"77392350";07.10.2014;Clemens Brentano Str. 37;"1445";Radebeul;Meissen;"1290,00";"121,00";"346,00";"13,00";"5,0";"4,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;;;;;"2014.0";"2014.0";Erstbezug;Gehoben;Waermepumpe;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (415779.9821 5649364.8323)";146;2;145;146;0;145;0;146;"76009994";07.10.2014;Auf dem Plaener 26;"1257";Dresden;Lockwitz;"1150,00";"133,00";"700,00";"17,00";"4,0";"1,0";"1,0";"1,0";Einfamilienhaus freistehend;"2,0";Carport;"1,0";;Ja;;;;"1927.0";"2014.0";Erstbezug nach Sanierung;Gehoben;Zentralheizung;;"01257";01257 Dresden;street_address;RANGE_INTERPOLATED;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (417331.2826 5671214.1282)";147;0;146;147;0;146;0;147;"77414712";07.10.2014;Buchenstr. 11e;"1458";Ottendorf Okrilla;Bautzen;"750,00";"120,00";"0,00";;"5,0";"4,0";;"1,0";;;Carport;;;;;;;;;Vollstaendig renoviert;Normal;;;"01458";01458 Ottendorf Okrilla;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (421848.2673 5657046.5513)";148;0;147;148;0;147;0;148;"76984427";15.10.2014;Hauptstr. 7c;"1328";Dresden;Weissig;"1130,00";"152,08";"95,00";;"5,0";"4,0";"1,0";"1,0";Reihenmittelhaus;"3,0";Aussenstellplatz;"2,0";;;;;;"1996.0";;Gepflegt;Normal;Zentralheizung;;"01328";01328 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (428645.6208 5649516.1778)";149;0;148;149;0;148;0;149;"77528803";15.10.2014;Kirchsteig 66;"1847";Lohmen;Saechsische Schweiz Osterzgebirge;"119800,00";"150,00";"750,00";;"5,0";;;;Einfamilienhaus freistehend;;;;;;;;;"2012.0";;;;;;"01847";01847 Lohmen;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408331.0233 5662437.1159)";150;0;149;150;0;149;0;150;"77503276";15.10.2014;Clemens Brentano Str. 37;"1445";Radebeul;Meissen;"1290,00";"121,00";"346,00";"13,00";"5,0";"4,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;;;;;"2014.0";"2014.0";Erstbezug;Gehoben;Waermepumpe;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (409376.4531 5664964.4801)";151;0;150;151;0;150;0;151;"77433840";15.10.2014;An der Triebe 68;"1468";Moritzburg;Moritzburg;"470,00";"79,71";"1497,00";;"2,0";;;;;;;;;;;;;;;Gepflegt;;;;"01468";01468 Moritzburg;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (428878.8561 5649434.7003)";152;0;151;152;0;151;0;152;"77572008";21.10.2014;Kirchsteig 166;"1847";Lohmen;Saechsische Schweiz Osterzgebirge;"169000,00";"150,00";"750,00";;"3,0";;;;;;;;;;;;;;;;;;;"01847";01847 Lohmen;route;GEOMETRIC_CENTER;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (416864.4915 5656435.8557)";153;2;152;153;0;152;0;153;"66802302";28.10.2014;Friedrich Wieck Str. 19;"1326";Dresden;Loschwitz Wachwitz;"1050,00";"115,00";"115,00";"115,00";"5,0";"2,0";"1,0";;Einfamilienhaus freistehend;"2,0";Garage;"1,0";;;;;;;"2011.0";Neuwertig;;Zentralheizung;;"01326";01326 Dresden;street_address;ROOFTOP;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408331.0233 5662437.1159)";154;0;153;154;0;153;0;154;"77788353";04.11.2014;Clemens Brentano Str. 37;"1445";Radebeul;Meissen;"1290,00";"121,00";"346,00";"13,00";"5,0";"4,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;;;;;"2014.0";"2014.0";Erstbezug;Gehoben;Waermepumpe;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408331.0233 5662437.1159)";155;0;154;155;0;154;0;155;"77894093";10.11.2014;Clemens Brentano Str. 37;"1445";Radebeul;Meissen;"1290,00";"121,00";"346,00";"13,00";"5,0";"4,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;;;;;"2014.0";"2014.0";Erstbezug;Gehoben;Waermepumpe;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (407902.9816 5667915.2627)";156;0;155;156;0;155;0;156;"77956406";18.11.2014;Zillerstr. 11;"1468";Moritzburg;Meissen;"1100,00";"150,00";"700,00";"230,00";"5,0";"2,0";"3,0";"1,0";Einfamilienhaus freistehend;"2,0";Garage;"1,0";;Ja;;Ja;;"1996.0";"2014.0";Saniert;Gehoben;Fussbodenheizung;;"01468";01468 Moritzburg;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (427771.7808 5667585.1029)";157;0;156;157;0;156;0;157;"77978524";18.11.2014;Pulsnitzer Str. 7;"1454";Leppersdorf;Wachau;"650,00";"100,00";"350,00";;"6,0";"7,0";"2,0";"1,0";Doppelhaushaelfte;"2,0";Aussenstellplatz;"2,0";;;;;;;"2014.0";Modernisiert;Normal;Oel Heizung;;"01454";01454 Leppersdorf;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (413147.8743 5662739.3502)";158;0;157;158;0;157;0;158;"77962220";18.11.2014;Am Sonnenhang 6;"1109";Dresden;Hellerau Wilschdorf;"1500,00";"150,00";"1200,00";"50,00";"4,0";;"1,0";"1,0";Einfamilienhaus freistehend;"1,0";Garage;"1,0";;Ja;;Ja;;"1930.0";"2014.0";Erstbezug nach Sanierung;Gehoben;Gas Heizung;;"01109";01109 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (404203.6157 5664499.7149)";159;0;158;159;0;158;0;159;"77962245";18.11.2014;Kreyernweg 3;"1445";Radebeul;Meissen;"1600,00";"250,00";"1300,00";;"8,0";"6,0";"1,0";"1,0";Einfamilienhaus freistehend;"2,0";Carport;"2,0";;Ja;;;;"1995.0";;Neuwertig;Normal;Zentralheizung;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (416864.4915 5656435.8557)";160;2;159;160;0;159;0;160;"78084068";25.11.2014;Friedrich Wieck Str. 19;"1326";Dresden;Loschwitz Wachwitz;"1092,00";"115,00";"115,00";"115,00";"5,0";"2,0";"1,0";;Einfamilienhaus freistehend;"2,0";Garage;"1,0";;;;;;;"2011.0";Neuwertig;Gehoben;Zentralheizung;;"01326";01326 Dresden;street_address;ROOFTOP;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (404117.628 5649674.5863)";161;0;160;161;0;160;0;161;"78095433";25.11.2014;Hohe Lehne 20;"1705";Freital;Saechsische Schweiz Osterzgebirge;"275,00";"51,00";"590,00";;"2,0";"1,0";"1,0";;Mehrfamilienhaus;"4,0";Garage;"1,0";;Ja;;;;"1920.0";"2014.0";Modernisiert;Normal;Gas Heizung;;"01705";01705 Freital;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (400962.4577 5660099.2295)";162;0;161;162;0;161;0;162;"78055068";25.11.2014;Bauernsiedlung 17A;"1665";Klipphausen;Klipphausen;"780,00";"120,00";"0,00";;"5,0";"3,0";"1,0";"1,0";Wohnimmobilie sonstige;"2,0";;"0,0";;;;;;"2014.0";;Erstbezug;;Zentralheizung;;"01665";01665 Klipphausen;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (400962.4577 5660099.2295)";163;0;162;163;0;162;0;163;"78055053";25.11.2014;Bauernsiedlung 17C;"1665";Klipphausen;Klipphausen;"780,00";"120,00";"0,00";;"5,0";"3,0";"1,0";"1,0";Reihenmittelhaus;"3,0";Aussenstellplatz;"2,0";;;;;;"2014.0";;Erstbezug;;Zentralheizung;;"01665";01665 Klipphausen;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (400962.4577 5660099.2295)";164;0;163;164;0;163;0;164;"78055037";25.11.2014;Bauernsiedlung 17C;"1665";Klipphausen;Klipphausen;"920,00";"140,00";"0,00";;"5,0";"3,0";"1,0";"1,0";Wohnimmobilie sonstige;"2,0";;"0,0";;;;;;"2014.0";;Erstbezug;;Zentralheizung;;"01665";01665 Klipphausen;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408331.0233 5662437.1159)";165;0;164;165;0;164;0;165;"78136536";02.12.2014;Clemens Brentano Str. 37;"1445";Radebeul;Meissen;"1290,00";"121,00";"346,00";"13,00";"5,0";"4,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;;;;;"2014.0";"2014.0";Erstbezug;Gehoben;Waermepumpe;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (415779.9821 5649364.8323)";166;2;165;166;0;165;0;166;"78331167";15.12.2014;Auf dem Plaener 26;"1257";Dresden;Lockwitz;"1100,00";"133,00";"700,00";"17,00";"4,0";"1,0";"1,0";"1,0";Einfamilienhaus freistehend;"2,0";Carport;"1,0";;Ja;;;;"1927.0";"2014.0";Erstbezug nach Sanierung;Gehoben;Zentralheizung;;"01257";01257 Dresden;street_address;RANGE_INTERPOLATED;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (406678.423 5658439.753)";167;2;166;167;1;166;6;167;"78309380";15.12.2014;Am Kirchberg 23;"1157";Dresden;Briesnitz;"910,00";"118,50";"0,00";;"3,0";;"2,0";"1,0";Reihenhaus;;Aussenstellplatz;"1,0";;;;;;;;Saniert;;Zentralheizung;;"01157";01157 Dresden;street_address;ROOFTOP;1642;>55-60 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;3.00000000000;3.00000000000;2003.00000000000;283625.00000000000;2.00000000000;2.00000000000;1011.00000000000;9.00000000000;825938.00000000000
"POINT (406664.9591 5636707.6625)";168;0;167;168;0;167;0;168;"78422957";18.12.2014;Grundschulweg 9;"1744";Dippoldiswalde;Saechsische Schweiz Osterzgebirge;"758,12";"137,84";"510,00";;"7,0";"3,0";"3,0";"1,0";Einfamilienhaus freistehend;"2,0";Garage;"1,0";;Ja;;;;"1995.0";;Neuwertig;Normal;Zentralheizung;;"01744";01744 Dippoldiswalde;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (432268.7308 5661610.3923)";169;0;168;169;0;168;0;169;"78237070";05.01.2015;Hauptstr. 13;"1909";Seeligstadt;Grossharthau;"750,00";"124,00";"160,00";"60,00";"4,0";"3,0";"1,0";;Einfamilienhaus freistehend;"2,0";Garage;"1,0";;;;;;"2009.0";"2014.0";Erstbezug;Gehoben;Fussbodenheizung;;"01909";01909 Seeligstadt;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (420263.4364 5656640.0201)";170;2;169;170;0;169;0;170;"78509509";05.01.2015;Quohrener Str. 56a;"1324";Dresden;Buehlau Weisser Hirsch;"1090,00";"170,00";"350,00";;"5,0";;;"1,0";Doppelhaushaelfte;"3,0";;;;Ja;;;;;"2004.0";Neuwertig;Gehoben;Fussbodenheizung;;"01324";01324 Dresden;street_address;ROOFTOP;1674;>65-70 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (402971.7978 5663566.3371)";171;0;170;171;0;170;3;171;"78830805";14.01.2015;Obere Johannisbergstr. 17;"1445";Radebeul;Meissen;"1500,00";"163,30";"500,00";"684,00";"4,0";"3,0";"2,0";"1,0";Reihenmittelhaus;"3,0";;;;Ja;;;;"2008.0";;Neuwertig;;Etagenheizung;;"01445";01445 Radebeul;route;GEOMETRIC_CENTER;0;;;;;0;;1.00000000000;3.00000000000;2003.00000000000;264747.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408331.0233 5662437.1159)";172;0;171;172;0;171;0;172;"78779855";14.01.2015;Clemens Brentano Str. 37;"1445";Radebeul;Meissen;"1290,00";"121,00";"346,00";"13,00";"5,0";"4,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;;;;;"2014.0";"2014.0";Erstbezug;Gehoben;Waermepumpe;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (415955.946 5656392.727)";173;2;172;173;0;172;0;173;"78833052";14.01.2015;Loschwitzer Str. 41;"1309";Dresden;Blasewitz;"495,00";"51,00";"1740,00";;"2,0";"1,0";"1,0";;Mehrfamilienhaus;"4,0";Aussenstellplatz;"1,0";;Ja;;;;"1900.0";"2014.0";Saniert;Normal;Gas Heizung;;"01309";01309 Dresden;street_address;ROOFTOP;1642;>55-60 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (406678.423 5658439.753)";174;2;173;174;1;173;6;174;"78796866";14.01.2015;Am Kirchberg 23;"1157";Dresden;Briesnitz;"950,00";"121,00";"0,00";;"4,0";;"1,0";"1,0";Wohnimmobilie sonstige;;Aussenstellplatz;"1,0";;;;;;;;Saniert;;Zentralheizung;;"01157";01157 Dresden;street_address;ROOFTOP;1642;>55-60 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;3.00000000000;3.00000000000;2003.00000000000;283625.00000000000;2.00000000000;2.00000000000;1011.00000000000;9.00000000000;825938.00000000000
"POINT (418900.8005 5668745.394)";175;0;174;175;0;174;0;175;"78878367";14.01.2015;Ottendorfer Str. 7;"1458";Gruenberg;Ottendorf Okrilla;"950,00";"146,00";"1600,00";"146,00";"5,0";"2,0";"2,0";"1,0";Einfamilienhaus freistehend;"3,0";Garage;"1,0";;Ja;;Ja;;"1998.0";"2013.0";Gepflegt;Gehoben;Elektro Heizung;;"01458";01458 Gruenberg;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408331.0233 5662437.1159)";176;0;175;176;0;175;0;176;"78961971";21.01.2015;Clemens Brentano Str. 37;"1445";Radebeul;Meissen;"1290,00";"121,00";"346,00";"13,00";"5,0";"4,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;;;;;"2014.0";"2014.0";Erstbezug;Gehoben;Waermepumpe;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (419587.3344 5656893.8614)";177;0;176;177;0;176;0;177;"78912668";26.01.2015;Neukircher Str. 48;"1324";Dresden;Buehlau Weisser Hirsch;"890,00";"90,00";"150,00";;;"2,0";"2,0";"1,0";Reihenmittelhaus;"1,0";;"1,0";;Ja;;Ja;;"1930.0";"2004.0";Neuwertig;;;;"01324";01324 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (415779.9821 5649364.8323)";178;2;177;178;0;177;0;178;"79009026";26.01.2015;Auf dem Plaener 26;"1257";Dresden;Lockwitz;"1100,00";"133,00";"700,00";"17,00";"4,0";"1,0";"1,0";"1,0";Einfamilienhaus freistehend;"2,0";Carport;"1,0";;Ja;;;;"1927.0";"2014.0";Erstbezug nach Sanierung;Gehoben;Zentralheizung;;"01257";01257 Dresden;street_address;RANGE_INTERPOLATED;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (424414.9916 5661945.731)";179;0;178;179;0;178;0;179;"79134600";26.01.2015;Schwalbacher Str. 2;"1454";Radeberg;Bautzen;"920,00";"105,00";"330,00";"35,00";"4,0";"1,0";"2,0";"1,0";Einfamilienhaus freistehend;"2,0";Aussenstellplatz;"2,0";;;;Ja;;"2012.0";;Neuwertig;Gehoben;Fernwaerme;;"01454";01454 Radeberg;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (425887.7896 5644902.8242)";180;0;179;180;0;179;0;180;"77637329";02.02.2015;Hohe Strasse 37;"1796";Pirna;Saechsische Schweiz Osterzgebirge;"450,00";"91,00";"700,00";"95,00";"5,0";"3,0";"1,0";"1,0";Doppelhaushaelfte;"2,0";;"0,0";;Ja;;;;"1928.0";"2001.0";Renovierungsbeduerftig;Einfach;Oel Heizung;;"01796";01796 Pirna;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408331.0233 5662437.1159)";181;0;180;181;0;180;0;181;"79316923";02.02.2015;Clemens Brentano Str. 37;"1445";Radebeul;Meissen;"1290,00";"121,00";"346,00";"13,00";"5,0";"4,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;;;;;"2014.0";"2014.0";Erstbezug;Gehoben;Waermepumpe;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408366.2152 5655329.9031)";182;2;181;182;0;181;0;182;"79540122";16.02.2015;Deubener Str. 5;"1159";Dresden;Loebtau Nord;"750,00";"100,00";"100,00";"100,00";"4,0";"3,0";"2,0";;Doppelhaushaelfte;"2,0";Aussenstellplatz;"1,0";;;;Ja;;"2011.0";"2011.0";Neuwertig;;Zentralheizung;;"01159";01159 Dresden;street_address;RANGE_INTERPOLATED;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (416510.6797 5657266.4836)";183;0;182;183;0;182;0;183;"79656823";19.02.2015;Schevenstr. 8F;"1326";Dresden;Loschwitz Wachwitz;"1900,00";"157,00";"1083,00";;"4,0";;"1,0";"1,0";;"3,0";;;;;;;;"2001.0";"2015.0";Vollstaendig renoviert;;Zentralheizung;;"01326";01326 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (421722.5953 5657913.7395)";184;0;183;184;0;183;0;184;"79926110";02.03.2015;Am Weissiger Bach 111;"1328";Dresden;Weissig;"980,00";"120,00";"200,00";"173,20";"4,0";"3,0";"1,0";"1,0";Reihenmittelhaus;;;;;Ja;;;;"1994.0";;Gepflegt;;Zentralheizung;;"01328";01328 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (403647.7228 5663260.8816)";185;0;184;185;0;184;1;185;"80168023";05.03.2015;Albert Eyckhout Str. 35;"1445";Radebeul;Meissen;"750,00";"93,19";"120,00";"47,29";"3,5";"2,0";"1,0";"1,0";Reihenmittelhaus;"3,0";Tiefgarage;"1,0";;Ja;;;;"2000.0";;Neuwertig;Normal;Gas Heizung;;"01445";01445 Radebeul;street_address;ROOFTOP;0;;;;;0;;2.00000000000;1.00000000000;1016.00000000000;119810.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
